Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
2,17:31:22.782541,17:31:29.211924,1.0,-1.0,1.0
2,17:31:22.782541,17:31:29.500941,1.0,-1.0,1.0
2,17:31:22.782541,17:31:29.811097,1.0,-1.0,1.0
2,17:31:22.782541,17:31:30.101782,1.0,-1.0,1.0
2,17:31:22.782541,17:31:30.470212,1.0,-1.0,1.0
2,17:31:22.782541,17:31:30.810727,1.0,-1.0,1.0
2,17:31:22.782541,17:31:31.062800,1.0,-1.0,1.0
2,17:31:22.782541,17:31:31.329437,1.0,-1.0,1.0
2,17:31:22.782541,17:31:31.666668,1.0,-1.0,1.0
2,17:31:22.782541,17:31:31.923197,1.0,-1.0,1.0
2,17:31:22.782541,17:31:32.200340,1.0,-1.0,1.0
2,17:31:22.782541,17:31:32.454600,1.0,-1.0,1.0
2,17:31:22.782541,17:31:32.709369,1.0,-1.0,1.0
2,17:31:22.782541,17:31:32.963587,1.0,-1.0,1.0
2,17:31:22.782541,17:31:33.220254,1.0,-1.0,1.0
2,17:31:22.782541,17:31:33.497436,1.0,-1.0,1.0
2,17:31:22.782541,17:31:33.719814,1.0,-1.0,1.0
2,17:31:22.782541,17:31:33.996286,1.0,-1.0,1.0
2,17:31:22.782541,17:31:34.269984,1.0,-1.0,1.0
2,17:31:22.782541,17:31:34.534782,1.0,-1.0,1.0
2,17:31:22.782541,17:31:34.862993,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:35.190235,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:35.636302,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:35.882058,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:36.112690,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:36.327674,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:36.530432,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:36.746763,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:36.939879,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:37.142816,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:37.706264,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:38.124249,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:38.458462,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:38.965816,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:39.246333,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:39.687946,1.0,-1.0,1.0
2,17:31:22.782541,17:31:39.912702,1.0,-1.0,1.0
2,17:31:22.782541,17:31:40.120858,1.0,-1.0,1.0
2,17:31:22.782541,17:31:40.305115,1.0,-1.0,1.0
2,17:31:22.782541,17:31:40.507534,1.0,-1.0,1.0
2,17:31:22.782541,17:31:40.680520,1.0,-1.0,1.0
2,17:31:22.782541,17:31:40.886123,1.0,-1.0,1.0
2,17:31:22.782541,17:31:41.059621,1.0,-1.0,1.0
2,17:31:22.782541,17:31:41.257866,1.0,-1.0,1.0
2,17:31:22.782541,17:31:41.460963,1.0,-1.0,1.0
2,17:31:22.782541,17:31:41.632726,1.0,-1.0,1.0
2,17:31:22.782541,17:31:41.879451,1.0,-1.0,1.0
2,17:31:22.782541,17:31:42.043293,1.0,-1.0,1.0
2,17:31:22.782541,17:31:42.276476,1.0,-1.0,1.0
2,17:31:22.782541,17:31:42.457564,1.0,-1.0,1.0
2,17:31:22.782541,17:31:42.649583,1.0,-1.0,1.0
2,17:31:22.782541,17:31:42.852579,1.0,-1.0,1.0
2,17:31:22.782541,17:31:43.049540,1.0,-1.0,1.0
2,17:31:22.782541,17:31:43.271597,1.0,-1.0,1.0
2,17:31:22.782541,17:31:43.449370,1.0,-1.0,1.0
2,17:31:22.782541,17:31:43.673079,1.0,-1.0,1.0
2,17:31:22.782541,17:31:43.880442,1.0,-1.0,1.0
2,17:31:22.782541,17:31:44.089250,1.0,-1.0,1.0
2,17:31:22.782541,17:31:44.318616,1.0,-1.0,1.0
2,17:31:22.782541,17:31:44.571887,1.0,-1.0,1.0
2,17:31:22.782541,17:31:44.825219,1.0,-1.0,1.0
2,17:31:22.782541,17:31:45.102296,1.0,-1.0,1.0
2,17:31:22.782541,17:31:45.339705,1.0,-1.0,1.0
2,17:31:22.782541,17:31:45.594477,1.0,-1.0,1.0
2,17:31:22.782541,17:31:46.517007,-1.0,-1.0,-1.0
2,17:31:22.782541,17:31:47.004389,1.0,-1.0,1.0
2,17:31:22.782541,17:31:47.221361,1.0,-1.0,1.0
2,17:31:22.782541,17:31:47.499122,1.0,-1.0,1.0
2,17:31:22.782541,17:31:48.002121,1.0,-1.0,1.0
2,17:31:22.782541,17:31:48.345581,1.0,-1.0,1.0
2,17:31:22.782541,17:31:48.645910,1.0,-1.0,1.0
2,17:31:22.782541,17:31:48.919055,1.0,-1.0,1.0
2,17:31:22.782541,17:31:49.164031,1.0,-1.0,1.0
2,17:31:22.782541,17:31:49.385689,1.0,-1.0,1.0
2,17:31:22.782541,17:31:49.628804,1.0,-1.0,1.0
2,17:31:22.782541,17:31:49.845615,1.0,-1.0,1.0
2,17:31:22.782541,17:31:50.042602,1.0,-1.0,1.0
2,17:31:22.782541,17:31:50.258280,1.0,-1.0,1.0
2,17:31:22.782541,17:31:50.483244,1.0,-1.0,1.0
2,17:31:22.782541,17:31:50.690086,1.0,-1.0,1.0
2,17:31:22.782541,17:31:50.876044,1.0,-1.0,1.0
2,17:31:22.782541,17:31:51.124384,1.0,-1.0,1.0
2,17:31:22.782541,17:31:51.329703,1.0,-1.0,1.0
2,17:31:22.782541,17:31:51.692826,1.0,-1.0,1.0
2,17:31:22.782541,17:31:52.130014,1.0,-1.0,1.0
2,17:31:22.782541,17:31:52.378650,1.0,-1.0,1.0
2,17:31:22.782541,17:31:52.591295,1.0,-1.0,1.0
2,17:31:22.782541,17:31:52.836176,1.0,-1.0,1.0
2,17:31:22.782541,17:31:53.063155,1.0,-1.0,1.0
2,17:31:22.782541,17:31:53.279355,1.0,-1.0,1.0
2,17:31:22.782541,17:31:53.524338,1.0,-1.0,1.0
2,17:31:22.782541,17:31:53.768646,1.0,-1.0,1.0
2,17:31:22.782541,17:31:53.992315,1.0,-1.0,1.0
2,17:31:22.782541,17:31:54.227671,1.0,-1.0,1.0
2,17:31:22.782541,17:31:54.474276,1.0,-1.0,1.0
2,17:31:22.782541,17:31:54.706280,1.0,-1.0,1.0
2,17:31:22.782541,17:31:54.916759,1.0,-1.0,1.0
2,17:31:22.782541,17:31:55.146839,1.0,-1.0,1.0
2,17:31:22.782541,17:31:55.382516,1.0,-1.0,1.0
2,17:31:22.782541,17:31:55.647598,1.0,-1.0,1.0
2,17:31:22.782541,17:31:55.868354,1.0,-1.0,1.0
2,17:31:22.782541,17:31:56.134934,1.0,-1.0,1.0
2,17:31:22.782541,17:31:56.408416,1.0,-1.0,1.0
2,17:31:22.782541,17:31:56.652815,1.0,-1.0,1.0
2,17:31:22.782541,17:31:56.918124,1.0,-1.0,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
3,17:31:56.944090,17:31:58.087936,-1.0,-1.0,-1.0
3,17:31:56.944090,17:31:58.469516,1.0,-1.0,1.0
3,17:31:56.944090,17:31:58.862609,1.0,-1.0,1.0
3,17:31:56.944090,17:31:59.125469,1.0,-1.0,1.0
3,17:31:56.944090,17:31:59.380306,1.0,-1.0,1.0
3,17:31:56.944090,17:31:59.652501,1.0,-1.0,1.0
3,17:31:56.944090,17:31:59.906416,1.0,-1.0,1.0
3,17:31:56.944090,17:32:00.178843,1.0,-1.0,1.0
3,17:31:56.944090,17:32:00.462538,1.0,-1.0,1.0
3,17:31:56.944090,17:32:00.742631,1.0,-1.0,1.0
3,17:31:56.944090,17:32:00.991295,1.0,-1.0,1.0
3,17:31:56.944090,17:32:01.220115,1.0,-1.0,1.0
3,17:31:56.944090,17:32:01.455983,1.0,-1.0,1.0
3,17:31:56.944090,17:32:01.691915,1.0,-1.0,1.0
3,17:31:56.944090,17:32:01.948022,1.0,-1.0,1.0
3,17:31:56.944090,17:32:02.209946,1.0,-1.0,1.0
3,17:31:56.944090,17:32:02.710662,1.0,-1.0,1.0
3,17:31:56.944090,17:32:03.014571,1.0,-1.0,1.0
3,17:31:56.944090,17:32:03.500528,1.0,-1.0,1.0
3,17:31:56.944090,17:32:03.747588,1.0,-1.0,1.0
3,17:31:56.944090,17:32:04.004069,1.0,-1.0,1.0
3,17:31:56.944090,17:32:04.282877,1.0,-1.0,1.0
3,17:31:56.944090,17:32:04.537807,1.0,-1.0,1.0
3,17:31:56.944090,17:32:04.799401,1.0,-1.0,1.0
3,17:31:56.944090,17:32:05.055654,1.0,-1.0,1.0
3,17:31:56.944090,17:32:05.316256,1.0,-1.0,1.0
3,17:31:56.944090,17:32:05.551597,1.0,-1.0,1.0
3,17:31:56.944090,17:32:05.795494,1.0,-1.0,1.0
3,17:31:56.944090,17:32:06.054875,1.0,-1.0,1.0
3,17:31:56.944090,17:32:06.277497,1.0,-1.0,1.0
3,17:31:56.944090,17:32:06.492280,1.0,-1.0,1.0
3,17:31:56.944090,17:32:06.747418,1.0,-1.0,1.0
3,17:31:56.944090,17:32:06.986839,1.0,-1.0,1.0
3,17:31:56.944090,17:32:07.208154,1.0,-1.0,1.0
3,17:31:56.944090,17:32:07.713027,1.0,-1.0,1.0
3,17:31:56.944090,17:32:08.196132,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:08.479444,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:08.732760,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:08.984742,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:09.211565,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:09.456650,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:09.698836,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:09.922385,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:10.146605,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:10.349484,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:10.550256,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:10.754670,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:10.956856,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:11.163229,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:11.503399,1.0,-1.0,1.0
3,17:31:56.944090,17:32:11.745943,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:12.115566,-1.0,-1.0,-1.0
3,17:31:56.944090,17:32:12.333962,1.0,-1.0,1.0
3,17:31:56.944090,17:32:12.539299,1.0,-1.0,1.0
